 Torbjørn Sagberg Tyrving IL;-H21-Finale_splits;;2328;0.90917;147,164,90,58,93,369,117,95,63,61,20,158,24,39,166,37,110,77,54,37,117,56,87,45,44;0.878787878787879,0.919623059866962,0.948484848484848,0.862068965517241,0.913978494623656,0.970189701897019,0.861693861693862,0.65933014354067,0.924963924963925,0.916542473919523,0.881818181818182,0.917721518987342,1.01893939393939,0.834498834498835,0.949616648411829,0.85012285012285,0.998347107438016,0.799291617473436,0.880471380471381,0.916461916461916,0.856254856254856,0.941558441558442,0.941483803552769,0.854545454545454,1.03925619834711;25;25
 Olav Lundanes Østmarka OK;-H21-Finale_splits;;2334;0.90683;129,170,101,54,87,369,104,81,62,69,19,157,30,34,181,34,126,65,52,39,119,58,95,39,60;1.00140944326991,0.887165775401069,0.845184518451845,0.925925925925926,0.977011494252874,0.970189701897019,0.969405594405594,0.773288439955107,0.939882697947214,0.810276679841897,0.92822966507177,0.923566878980892,0.815151515151515,0.957219251336898,0.870919136112506,0.925133689839572,0.871572871572872,0.946853146853147,0.914335664335664,0.869463869463869,0.841864018334607,0.909090909090909,0.862200956937799,0.986013986013986,0.762121212121212;25;25
 Jim Øystein Nybråten Tyrving IL;-H21-Finale_splits;;2335;0.90644;169,144,84,63,99,362,113,71,62,67,25,164,35,35,206,34,114,65,50,36,105,52,86,40,54;0.764389456697149,1.04734848484848,1.01623376623377,0.793650793650794,0.858585858585859,0.988950276243094,0.892196299275945,0.882202304737516,0.939882697947214,0.834464043419267,0.705454545454545,0.884146341463415,0.698701298701299,0.92987012987013,0.76522506619594,0.925133689839572,0.963317384370016,0.946853146853147,0.950909090909091,0.941919191919192,0.954112554112554,1.01398601398601,0.952431289640592,0.961363636363636,0.846801346801347;25;25
 Anders Tiltnes Tyrving IL;-H21-Finale_splits;;2337;0.90567;140,161,88,48,89,405,109,138,60,61,20,147,24,49,169,32,119,63,52,36,103,53,87,39,45;0.922727272727273,0.936758893280632,0.970041322314049,1.04166666666667,0.955056179775281,0.883950617283951,0.924937447873228,0.453886693017128,0.971212121212121,0.916542473919523,0.881818181818182,0.986394557823129,1.01893939393939,0.664192949907236,0.932759548144164,0.982954545454545,0.922841864018335,0.976911976911977,0.914335664335664,0.941919191919192,0.972639011473963,0.994854202401372,0.941483803552769,0.986013986013986,1.01616161616162;25;25
 Magne Dæhli Løten O-Lag;-H21-Finale_splits;;2356;0.89836;141,153,124,61,121,381,110,62,64,56,23,151,32,35,176,35,135,61,48,34,114,59,88,44,48;0.916183107672469,0.985739750445633,0.68841642228739,0.819672131147541,0.702479338842975,0.939632545931758,0.916528925619835,1.01026392961877,0.910511363636364,0.998376623376623,0.766798418972332,0.960264900662252,0.764204545454545,0.92987012987013,0.895661157024793,0.898701298701299,0.813468013468013,1.00894187779434,0.990530303030303,0.997326203208556,0.878787878787879,0.893682588597843,0.930785123966942,0.87396694214876,0.952651515151515;25;25
 Tue Lassen Bækkelagets SK;-H21-Finale_splits;;2356;0.89836;215,171,94,52,102,365,99,75,62,62,18,145,23,35,177,31,129,64,54,38,99,57,94,39,56;0.600845665961945,0.881977671451356,0.908123791102515,0.961538461538462,0.833333333333333,0.980821917808219,1.01836547291093,0.835151515151515,0.939882697947214,0.901759530791789,0.97979797979798,1,1.06324110671937,0.92987012987013,0.89060092449923,1.01466275659824,0.851303735024665,0.961647727272727,0.880471380471381,0.892344497607655,1.0119375573921,0.925039872408293,0.87137330754352,0.986013986013986,0.816558441558442;25;25
 Øyvind Helgerud Halden SK;-H21-Finale_splits;;2366;0.89457;139,168,105,72,98,397,109,63,60,59,18,147,29,40,170,33,122,67,52,37,117,62,96,48,58;0.929365598430347,0.897727272727273,0.812987012987013,0.694444444444444,0.86734693877551,0.90176322418136,0.924937447873228,0.994227994227994,0.971212121212121,0.947611710323575,0.97979797979798,0.986394557823129,0.843260188087774,0.813636363636364,0.927272727272727,0.953168044077135,0.900149031296572,0.918588873812754,0.914335664335664,0.916461916461916,0.856254856254856,0.850439882697947,0.853219696969697,0.801136363636364,0.788401253918495;25;25
 Øyvind Prefontaine Lund NTNUI;-H21-Finale_splits;;2381;0.88893;169,154,104,57,116,398,99,84,61,59,18,153,38,29,158,31,108,62,53,37,158,53,85,46,51;0.764389456697149,0.979338842975207,0.820804195804196,0.87719298245614,0.732758620689655,0.899497487437186,1.01836547291093,0.745670995670996,0.955290611028316,0.947611710323575,0.97979797979798,0.947712418300654,0.643540669856459,1.12225705329154,0.997698504027618,1.01466275659824,1.01683501683502,0.99266862170088,0.897084048027444,0.916461916461916,0.634062140391254,0.994854202401372,0.963636363636364,0.83596837944664,0.896613190730838;25;25
 Ola Berger Wing OK;-H21-Finale_splits;;2398;0.88263;155,156,130,67,236,370,101,61,53,56,17,146,25,33,156,33,121,71,45,31,115,55,80,36,49;0.833431085043988,0.966783216783217,0.656643356643357,0.746268656716418,0.360169491525424,0.967567567567568,0.998199819981998,1.02682563338301,1.09948542024014,0.998376623376623,1.03743315508021,0.993150684931507,0.978181818181818,0.986225895316804,1.01048951048951,0.953168044077135,0.907588279489106,0.866837387964149,1.05656565656566,1.09384164222874,0.871146245059289,0.958677685950413,1.02386363636364,1.06818181818182,0.933209647495362;25;25
 Jarl Magnus Berge Søgne Og Songdalen Ok;-H21-Finale_splits;;2402;0.88116;131,159,96,60,126,377,122,90,70,63,21,172,26,36,171,37,119,71,53,39,116,62,89,41,55;0.986120749479528,0.948542024013722,0.889204545454545,0.833333333333333,0.674603174603175,0.949602122015915,0.826378539493294,0.695959595959596,0.832467532467532,0.887445887445887,0.83982683982684,0.843023255813954,0.940559440559441,0.904040404040404,0.921850079744816,0.85012285012285,0.922841864018335,0.866837387964149,0.897084048027444,0.869463869463869,0.863636363636364,0.850439882697947,0.920326864147089,0.937915742793792,0.831404958677686;25;25
 Mikkel Lund Bækkelagets SK;-H21-Finale_splits;;2410;0.87823;222,158,82,52,118,421,115,80,71,62,22,164,35,35,170,34,108,63,50,35,95,52,82,38,46;0.581900081900082,0.954545454545454,1.0410199556541,0.961538461538462,0.720338983050847,0.850356294536817,0.876679841897233,0.782954545454545,0.820742637644046,0.901759530791789,0.801652892561983,0.884146341463415,0.698701298701299,0.92987012987013,0.927272727272727,0.925133689839572,1.01683501683502,0.976911976911977,0.950909090909091,0.968831168831169,1.05454545454545,1.01398601398601,0.998891352549889,1.01196172248804,0.994071146245059;25;25
 Christian Kahrs Fredrikstad SK;-H21-Finale_splits;;2418;0.87533;239,170,105,65,90,350,154,74,62,60,23,149,28,39,154,33,123,66,49,37,102,60,85,47,54;0.540509699505515,0.887165775401069,0.812987012987013,0.769230769230769,0.944444444444444,1.02285714285714,0.654663518299882,0.846437346437346,0.939882697947214,0.931818181818182,0.766798418972332,0.973154362416107,0.873376623376623,0.834498834498835,1.02361275088548,0.953168044077135,0.892830746489283,0.932506887052342,0.970315398886827,0.916461916461916,0.982174688057041,0.878787878787879,0.963636363636364,0.818181818181818,0.846801346801347;25;25
 Jon Duncan Kristiansand OK;-H21-Finale_splits;;2429;0.87136;223,154,91,57,89,378,120,84,62,56,18,161,25,36,166,32,131,59,48,50,115,59,116,44,55;0.579290664492458,0.979338842975207,0.938061938061938,0.87719298245614,0.955056179775281,0.947089947089947,0.840151515151515,0.745670995670996,0.939882697947214,0.998376623376623,0.97979797979798,0.900621118012422,0.978181818181818,0.904040404040404,0.949616648411829,0.982954545454545,0.838306731436502,1.04314329738059,0.990530303030303,0.678181818181818,0.871146245059289,0.893682588597843,0.706112852664577,0.87396694214876,0.831404958677686;25;25
 Audun Bjerkreim Nilsen Kristiansand OK;-H21-Finale_splits;;2438;0.86815;127,155,144,50,98,385,170,89,62,61,20,166,27,33,181,34,126,65,52,36,114,60,89,42,52;1.01717967072298,0.973020527859238,0.59280303030303,1,0.86734693877551,0.92987012987013,0.593048128342246,0.703779366700715,0.939882697947214,0.916542473919523,0.881818181818182,0.873493975903614,0.905723905723906,0.986225895316804,0.870919136112506,0.925133689839572,0.871572871572872,0.946853146853147,0.914335664335664,0.941919191919192,0.878787878787879,0.878787878787879,0.920326864147089,0.915584415584416,0.879370629370629;25;25
 Anders Skarholt Asker SK;-H21-Finale_splits;;2456;0.86179;136,160,89,48,215,385,102,61,67,59,18,160,27,37,165,33,122,66,52,39,154,61,103,44,53;0.949866310160428,0.942613636363636,0.959141981613892,1.04166666666667,0.395348837209302,0.92987012987013,0.988413547237077,1.02682563338301,0.869742198100407,0.947611710323575,0.97979797979798,0.90625,0.905723905723906,0.87960687960688,0.955371900826446,0.953168044077135,0.900149031296572,0.932506887052342,0.914335664335664,0.869463869463869,0.650531286894923,0.864381520119225,0.795233892321271,0.87396694214876,0.862778730703259;25;25
 Øystein Kristiansen Nordreisa IL;-H21-Finale_splits;;2464;0.85899;141,161,155,61,87,363,119,81,73,55,23,167,48,36,188,34,128,63,49,37,150,57,86,48,54;0.916183107672469,0.936758893280632,0.550733137829912,0.819672131147541,0.977011494252874,0.986225895316804,0.847211611917494,0.773288439955107,0.798256537982565,1.01652892561983,0.766798418972332,0.868263473053892,0.509469696969697,0.904040404040404,0.838491295938104,0.925133689839572,0.857954545454545,0.976911976911977,0.970315398886827,0.916461916461916,0.667878787878788,0.925039872408293,0.952431289640592,0.801136363636364,0.846801346801347;25;25
 Arild Nomeland Kristiansand OK;-H21-Finale_splits;;2486;0.85139;145,175,96,59,99,416,120,68,64,63,69,154,62,45,166,33,115,69,53,37,119,65,90,50,54;0.890909090909091,0.861818181818182,0.889204545454545,0.847457627118644,0.858585858585859,0.860576923076923,0.840151515151515,0.921122994652406,0.910511363636364,0.887445887445887,0.255599472990777,0.941558441558442,0.394428152492669,0.723232323232323,0.949616648411829,0.953168044077135,0.954940711462451,0.891963109354414,0.897084048027444,0.916461916461916,0.841864018334607,0.811188811188811,0.91010101010101,0.769090909090909,0.846801346801347;25;25
 Håvard Tveite Ås-UMB Orientering;-H21-Finale_splits;;2509;0.84358;147,184,111,62,91,444,108,75,79,67,26,173,45,43,174,36,116,66,52,40,110,63,100,43,54;0.878787878787879,0.819664031620553,0.769041769041769,0.806451612903226,0.934065934065934,0.806306306306306,0.933501683501683,0.835151515151515,0.737629459148446,0.834464043419267,0.678321678321678,0.838150289017341,0.543434343434343,0.756871035940803,0.905956112852665,0.873737373737374,0.946708463949843,0.932506887052342,0.914335664335664,0.847727272727273,0.910743801652893,0.836940836940837,0.819090909090909,0.894291754756871,0.846801346801347;25;25
 Eivind Resser Kongsberg OL;-H21-Finale_splits;;2511;0.84291;149,157,110,63,116,501,115,77,63,62,21,170,27,41,171,36,119,73,54,38,111,61,87,41,48;0.86699206833435,0.960625361899247,0.77603305785124,0.793650793650794,0.732758620689655,0.714570858283433,0.876679841897233,0.813459268004722,0.924963924963925,0.901759530791789,0.83982683982684,0.852941176470588,0.905723905723906,0.793791574279379,0.921850079744816,0.873737373737374,0.922841864018335,0.843088418430884,0.880471380471381,0.892344497607655,0.902538902538903,0.864381520119225,0.941483803552769,0.937915742793792,0.952651515151515;25;25
 Kristoffer Fiane Pedersen Grane IK;-H21-Finale_splits;;2527;0.83757;135,162,91,60,98,375,153,103,63,85,49,150,42,66,182,35,153,77,54,37,109,54,94,43,57;0.956902356902357,0.930976430976431,0.938061938061938,0.833333333333333,0.86734693877551,0.954666666666667,0.658942364824718,0.608120035304501,0.924963924963925,0.657754010695187,0.359925788497217,0.966666666666667,0.582251082251082,0.493112947658402,0.866133866133866,0.898701298701299,0.717765894236482,0.799291617473436,0.880471380471381,0.916461916461916,0.919099249374479,0.976430976430976,0.87137330754352,0.894291754756871,0.802232854864434;25;25
 Gaute Stavik Nydalens SK;-H21-Finale_splits;;2529;0.83691;151,179,93,64,92,433,122,79,72,75,18,170,29,37,186,37,121,75,60,35,132,65,96,52,56;0.855508729680915,0.84255967496191,0.917888563049853,0.78125,0.923913043478261,0.826789838337182,0.826378539493294,0.792865362485616,0.809343434343434,0.745454545454545,0.97979797979798,0.852941176470588,0.843260188087774,0.87960687960688,0.847507331378299,0.85012285012285,0.907588279489106,0.820606060606061,0.792424242424242,0.968831168831169,0.758953168044077,0.811188811188811,0.853219696969697,0.739510489510489,0.816558441558442;25;25
 Per Harald Havnen Johansen Østmarka OK;-H21-Finale_splits;;2548;0.83067;144,175,92,68,126,449,118,130,74,69,20,169,25,44,174,39,139,62,49,36,105,62,88,43,48;0.89709595959596,0.861818181818182,0.927865612648221,0.735294117647059,0.674603174603175,0.797327394209354,0.854391371340524,0.481818181818182,0.787469287469287,0.810276679841897,0.881818181818182,0.857988165680473,0.978181818181818,0.739669421487603,0.905956112852665,0.806526806526807,0.790058862001308,0.99266862170088,0.970315398886827,0.941919191919192,0.954112554112554,0.850439882697947,0.930785123966942,0.894291754756871,0.952651515151515;25;25
 Thomas Jakobsen Nydalens SK;-H21-Finale_splits;;2553;0.82904;160,183,147,51,117,381,128,80,73,75,26,175,29,40,173,39,136,72,58,39,117,79,89,42,44;0.807386363636364,0.824143070044709,0.580705009276438,0.980392156862745,0.726495726495726,0.939632545931758,0.787642045454545,0.782954545454545,0.798256537982565,0.745454545454545,0.678321678321678,0.828571428571429,0.843260188087774,0.813636363636364,0.911192853389385,0.806526806526807,0.807486631016043,0.85479797979798,0.81974921630094,0.869463869463869,0.856254856254856,0.667433831990794,0.920326864147089,0.915584415584416,1.03925619834711;25;25
 Nicholas Morgan Kristiansand OK;-H21-Finale_splits;;2555;0.82839;159,172,163,53,87,404,121,84,70,64,21,184,34,51,189,38,124,74,56,38,116,66,92,44,51;0.812464265294454,0.876849894291755,0.523703290574456,0.943396226415094,0.977011494252874,0.886138613861386,0.83320811419985,0.745670995670996,0.832467532467532,0.873579545454545,0.83982683982684,0.78804347826087,0.719251336898396,0.638146167557932,0.834054834054834,0.827751196172249,0.885630498533724,0.831695331695332,0.849025974025974,0.892344497607655,0.863636363636364,0.798898071625344,0.890316205533597,0.87396694214876,0.896613190730838;25;25
 Per Øyvind Stene Nydalens SK;-H21-Finale_splits;;2571;0.82324;264,166,84,48,131,422,113,71,71,60,20,176,28,36,165,34,121,69,51,40,150,59,94,44,54;0.489325068870523,0.908543263964951,1.01623376623377,1.04166666666667,0.648854961832061,0.848341232227488,0.892196299275945,0.882202304737516,0.820742637644046,0.931818181818182,0.881818181818182,0.823863636363636,0.873376623376623,0.904040404040404,0.955371900826446,0.925133689839572,0.907588279489106,0.891963109354414,0.932263814616756,0.847727272727273,0.667878787878788,0.893682588597843,0.87137330754352,0.87396694214876,0.846801346801347;25;25
 Sindre Saksæther Halden SK;-H21-Finale_splits;;2589;0.81751;157,211,101,58,148,376,122,87,64,61,19,169,25,39,224,35,132,74,56,40,122,68,88,56,57;0.822814128546613,0.714778112882378,0.845184518451845,0.862068965517241,0.574324324324324,0.952127659574468,0.826378539493294,0.719958202716823,0.910511363636364,0.916542473919523,0.92822966507177,0.857988165680473,0.978181818181818,0.834498834498835,0.703733766233766,0.898701298701299,0.831955922865014,0.831695331695332,0.849025974025974,0.847727272727273,0.821162444113264,0.775401069518717,0.930785123966942,0.686688311688312,0.802232854864434;25;25
 Trygve Tømta Raumar OL;-H21-Finale_splits;;2617;0.80877;184,310,101,60,86,386,112,65,70,70,21,185,30,36,181,35,133,91,51,39,113,62,94,47,55;0.702075098814229,0.486510263929619,0.845184518451845,0.833333333333333,0.988372093023256,0.927461139896373,0.900162337662338,0.963636363636364,0.832467532467532,0.798701298701299,0.83982683982684,0.783783783783784,0.815151515151515,0.904040404040404,0.870919136112506,0.898701298701299,0.825700615174299,0.676323676323676,0.932263814616756,0.869463869463869,0.886564762670957,0.850439882697947,0.87137330754352,0.818181818181818,0.831404958677686;25;25
 Matthias Gilgien Tyrving IL;-H21-Finale_splits;;2641;0.80142;160,166,100,65,174,422,114,88,71,66,20,170,33,41,206,36,131,93,50,37,119,75,105,48,51;0.807386363636364,0.908543263964951,0.853636363636364,0.769230769230769,0.488505747126437,0.848341232227488,0.884370015948963,0.711776859504132,0.820742637644046,0.847107438016529,0.881818181818182,0.852941176470588,0.741046831955923,0.793791574279379,0.76522506619594,0.873737373737374,0.838306731436502,0.66177908113392,0.950909090909091,0.916461916461916,0.841864018334607,0.703030303030303,0.78008658008658,0.801136363636364,0.896613190730838;25;25
 Alf Johan Lima Ålgård Ok;-H21-Finale_splits;;2689;0.78711;159,185,154,57,120,428,106,68,63,63,18,178,104,62,229,35,134,70,57,36,121,60,91,47,44;0.812464265294454,0.815233415233415,0.5543093270366,0.87719298245614,0.708333333333333,0.836448598130841,0.951114922813036,0.921122994652406,0.924963924963925,0.887445887445887,0.97979797979798,0.814606741573034,0.23513986013986,0.524926686217009,0.688368400158793,0.898701298701299,0.819538670284939,0.879220779220779,0.834130781499203,0.941919191919192,0.827948910593539,0.878787878787879,0.9000999000999,0.818181818181818,1.03925619834711;25;25
 Dag Aalvik Grane IK;-H21-Finale_splits;;2705;0.78246;256,166,89,62,102,395,198,158,71,75,52,159,33,39,173,35,126,63,56,39,111,57,87,44,59;0.504616477272727,0.908543263964951,0.959141981613892,0.806451612903226,0.833333333333333,0.906329113924051,0.509182736455464,0.396432681242808,0.820742637644046,0.745454545454545,0.339160839160839,0.911949685534591,0.741046831955923,0.834498834498835,0.911192853389385,0.898701298701299,0.871572871572872,0.976911976911977,0.849025974025974,0.869463869463869,0.902538902538903,0.925039872408293,0.941483803552769,0.87396694214876,0.775038520801233;25;25
 Sindre Østhagen Fredrikstad SK;-H21-Finale_splits;;2715;0.77957;140,245,81,57,224,439,113,79,74,67,20,163,42,36,196,36,166,63,53,37,118,63,105,44,54;0.922727272727273,0.615584415584416,1.05387205387205,0.87719298245614,0.379464285714286,0.815489749430524,0.892196299275945,0.792865362485616,0.787469287469287,0.834464043419267,0.881818181818182,0.889570552147239,0.582251082251082,0.904040404040404,0.804267161410019,0.873737373737374,0.661555312157722,0.976911976911977,0.897084048027444,0.916461916461916,0.848998459167951,0.836940836940837,0.78008658008658,0.87396694214876,0.846801346801347;25;25
 Marius Bjugan Halden SK;-H21-Finale_splits;;2801;0.75564;128,382,89,56,90,411,137,81,72,56,21,170,40,59,187,37,140,94,55,41,142,62,129,53,69;1.00923295454545,0.394811994288434,0.959141981613892,0.892857142857143,0.944444444444444,0.871046228710462,0.735899137358991,0.773288439955107,0.809343434343434,0.998376623376623,0.83982683982684,0.852941176470588,0.611363636363636,0.551617873651772,0.84297520661157,0.85012285012285,0.784415584415584,0.654738878143133,0.864462809917355,0.827050997782705,0.70550576184379,0.850439882697947,0.634954193093728,0.725557461406518,0.662714097496706;25;25
 Vegard Brun Saga NTNUI;-H21-Finale_splits;;2823;0.74975;273,181,107,70,175,441,120,103,73,80,23,180,69,42,193,47,114,83,52,35,113,57,96,41,55;0.473193473193473,0.833249623304872,0.797790994052676,0.714285714285714,0.485714285714286,0.811791383219955,0.840151515151515,0.608120035304501,0.798256537982565,0.698863636363636,0.766798418972332,0.805555555555556,0.354413702239789,0.774891774891775,0.816768723504475,0.669245647969052,0.963317384370016,0.741511500547645,0.914335664335664,0.968831168831169,0.886564762670957,0.925039872408293,0.853219696969697,0.937915742793792,0.831404958677686;25;25
 Eirik Watterdal Bækkelagets SK;-H21-Finale_splits;;2886;0.73338;130,155,139,58,166,486,147,69,65,64,21,222,34,55,180,42,191,84,68,45,145,79,124,55,62;0.993706293706294,0.973020527859238,0.614126880313931,0.862068965517241,0.512048192771084,0.736625514403292,0.685837971552257,0.907773386034256,0.896503496503496,0.873579545454545,0.83982683982684,0.653153153153153,0.719251336898396,0.591735537190083,0.875757575757576,0.748917748917749,0.574964302712994,0.732683982683983,0.699197860962567,0.753535353535354,0.690909090909091,0.667433831990794,0.660557184750733,0.699173553719008,0.737536656891496;25;25
Andersen Nydalens SK Marianne;-D21-Finale_splits;;2248;0.96253;249,49,145,97,105,164,72,41,100,67,133,38,46,79,111,147,138,55,38,101,52,114,47,60;0.820615796519411,1.05668934240363,1.04291187739464,0.75028636884307,0.923809523809524,0.984417344173442,1.0570987654321,1.16260162601626,1.10777777777778,1.13432835820896,1.11862990810359,0.888888888888889,1.15942028985507,1.0014064697609,1.03103103103103,0.625094482237339,0.966988727858293,1.01818181818182,1.04970760233918,1.01100110011001,1.07692307692308,0.894736842105263,1.00945626477541,0.940740740740741;24;24
Fasting Fredrikstad SK Mari;-D21-Finale_splits;;2361;0.91647;211,53,155,89,86,169,88,148,106,74,159,73,65,82,122,98,125,57,39,116,52,99,44,51;0.968404423380727,0.976939203354298,0.975627240143369,0.81772784019975,1.12790697674419,0.955292570677186,0.86489898989899,0.322072072072072,1.04507337526205,1.02702702702703,0.93570929419986,0.462709284627093,0.820512820512821,0.964769647696477,0.938069216757741,0.937641723356009,1.06755555555556,0.982456140350877,1.02279202279202,0.880268199233716,1.07692307692308,1.03030303030303,1.07828282828283,1.10675381263617;24;24
Østlid Bagstevold Kongsberg OL Heidi;-D21-Finale_splits;;2364;0.91530;202,55,149,120,130,157,135,78,128,92,155,31,52,81,111,87,130,57,38,110,62,98,50,56;1.01155115511551,0.941414141414141,1.01491424310216,0.606481481481481,0.746153846153846,1.02830856334041,0.563786008230453,0.611111111111111,0.865451388888889,0.826086956521739,0.959856630824373,1.08960573476703,1.02564102564103,0.976680384087792,1.03103103103103,1.05619412515964,1.02649572649573,0.982456140350877,1.04970760233918,0.928282828282828,0.903225806451613,1.04081632653061,0.948888888888889,1.00793650793651;24;24
Riddervold Fredrikstad SK Marianne;-D21-Finale_splits;;2365;0.91492;222,60,140,136,224,146,71,46,101,66,134,32,50,75,116,152,132,57,39,99,52,105,54,56;0.92042042042042,0.862962962962963,1.08015873015873,0.535130718954248,0.433035714285714,1.10578386605784,1.07198748043818,1.03623188405797,1.0968096809681,1.15151515151515,1.11028192371476,1.05555555555556,1.06666666666667,1.05481481481481,0.986590038314176,0.60453216374269,1.01094276094276,0.982456140350877,1.02279202279202,1.0314253647587,1.07692307692308,0.971428571428571,0.878600823045267,1.00793650793651;24;24
