Lundanes Olav;EOC 2012 Middle Distance - FINAL-Men A-final;Norway;2052;1.03134;163,36,156,87,45,149,24,42,250,35,65,31,150,70,67,28,209,83,78,75,105,60,22,22;1.06559697970741,1.01495726495726,0.970414201183432,1.03271441202476,0.964102564102564,1.03510583376355,1.09294871794872,1.08974358974359,1.012,1.06373626373626,1.01775147928994,1.0818858560794,1.06153846153846,1.08021978021978,1.04477611940298,1.02472527472527,1.01214574898785,1.01204819277108,1.03648915187377,1.03897435897436,1.04249084249084,1.06923076923077,0.979020979020979,1.01398601398601;24;24
Novikov Valentin;EOC 2012 Middle Distance - FINAL-Men A-final;Russia;2131;0.99311;178,38,167,87,40,151,26,46,246,37,67,32,162,73,70,31,211,90,80,76,109,68,22,24;0.975799481417459,0.961538461538462,0.906494702901888,1.03271441202476,1.08461538461538,1.02139582272033,1.00887573964497,0.994983277591973,1.02845528455285,1.00623700623701,0.987370838117107,1.04807692307692,0.982905982905983,1.03582718651212,1,0.925558312655087,1.00255195041925,0.933333333333333,1.01057692307692,1.0253036437247,1.00423429781228,0.943438914027149,0.979020979020979,0.929487179487179;24;24
Kaas Carl Waaler;EOC 2012 Middle Distance - FINAL-Men A-final;Norway;2146;0.98616;169,39,141,91,46,160,27,45,247,36,68,35,163,84,74,28,219,90,81,77,114,67,23,22;1.02776513427401,0.936883629191322,1.07364975450082,0.987320371935757,0.94314381270903,0.963942307692308,0.971509971509971,1.01709401709402,1.02429149797571,1.03418803418803,0.972850678733032,0.958241758241758,0.976875884851345,0.90018315018315,0.945945945945946,1.02472527472527,0.965929048120829,0.933333333333333,0.998100664767331,1.01198801198801,0.960188933873144,0.95752009184845,0.936454849498328,1.01398601398601;24;24
Kratov Oleksandr;EOC 2012 Middle Distance - FINAL-Men A-final;Ukraine;2173;0.97391;176,39,160,93,45,155,27,46,251,38,68,33,170,73,72,32,219,85,84,76,119,68,22,22;0.986888111888112,0.936883629191322,0.946153846153846,0.966087675765095,0.964102564102564,0.995037220843672,0.971509971509971,0.994983277591973,1.00796812749004,0.979757085020243,0.972850678733032,1.01631701631702,0.936651583710407,1.03582718651212,0.972222222222222,0.896634615384615,0.965929048120829,0.988235294117647,0.962454212454212,1.0253036437247,0.919844861021332,0.943438914027149,0.979020979020979,1.01398601398601;24;24
Bergman Gustav;EOC 2012 Middle Distance - FINAL-Men A-final;Sweden;2187;0.96768;172,35,160,102,42,156,27,52,270,38,68,33,166,79,68,31,210,82,82,93,111,64,23,23;1.00983899821109,1.04395604395604,0.946153846153846,0.880844645550528,1.03296703296703,0.988658777120316,0.971509971509971,0.880177514792899,0.937037037037037,0.979757085020243,0.972850678733032,1.01631701631702,0.959221501390176,0.95715676728335,1.02941176470588,0.925558312655087,1.00732600732601,1.02439024390244,0.9859287054409,0.837882547559967,0.986139986139986,1.00240384615385,0.936454849498328,0.969899665551839;24;24
Merz Matthias;EOC 2012 Middle Distance - FINAL-Men A-final;Switzerland;2187;0.96768;178,34,157,87,44,153,26,52,277,37,69,36,155,81,75,31,223,89,81,86,108,65,20,23;0.975799481417459,1.07466063348416,0.964233219010289,1.03271441202476,0.986013986013986,1.00804424333836,1.00887573964497,0.880177514792899,0.913357400722022,1.00623700623701,0.958751393534002,0.931623931623932,1.0272952853598,0.9335232668566,0.933333333333333,0.925558312655087,0.948602966540186,0.943820224719101,0.998100664767331,0.90608228980322,1.01353276353276,0.98698224852071,1.07692307692308,0.969899665551839;24;24
Lauenstein Marc;EOC 2012 Middle Distance - FINAL-Men A-final;Switzerland;2188;0.96723;200,38,158,94,44,161,28,59,242,37,66,35,155,81,75,30,213,84,80,80,107,75,22,24;0.868461538461538,0.961538461538462,0.958130477117819,0.955810147299509,0.986013986013986,0.957955088389871,0.936813186813187,0.775749674054759,1.04545454545455,1.00623700623701,1.002331002331,0.958241758241758,1.0272952853598,0.9335232668566,0.933333333333333,0.956410256410256,0.993138317081979,1,1.01057692307692,0.974038461538462,1.02300503235083,0.855384615384616,0.979020979020979,0.929487179487179;24;24
Tsvetkov Dmitry;EOC 2012 Middle Distance - FINAL-Men A-final;Russia;2204;0.96021;183,34,152,96,49,148,25,69,272,38,64,34,161,75,72,27,230,89,81,79,113,65,23,25;0.949138293400588,1.07466063348416,0.995951417004049,0.935897435897436,0.885400313971743,1.04209979209979,1.04923076923077,0.663322185061315,0.930147058823529,0.979757085020243,1.03365384615385,0.986425339366516,0.989010989010989,1.00820512820513,0.972222222222222,1.06267806267806,0.919732441471572,0.943820224719101,0.998100664767331,0.986368062317429,0.968686181075562,0.98698224852071,0.936454849498328,0.892307692307692;24;24
Hubmann Daniel;EOC 2012 Middle Distance - FINAL-Men A-final;Switzerland;2207;0.95891;177,39,146,93,45,155,31,47,273,43,69,35,158,83,73,28,234,84,84,84,112,70,22,22;0.981312472837896,0.936883629191322,1.03688092729189,0.966087675765095,0.964102564102564,0.995037220843672,0.846153846153846,0.973813420621931,0.926739926739927,0.865831842576029,0.958751393534002,0.958241758241758,1.00778967867575,0.911028730305839,0.958904109589041,1.02472527472527,0.904010519395135,1,0.962454212454212,0.927655677655678,0.977335164835165,0.916483516483517,0.979020979020979,1.01398601398601;24;24
Gonon François;EOC 2012 Middle Distance - FINAL-Men A-final;France;2210;0.95761;183,39,153,97,48,156,31,45,283,39,67,37,168,77,70,27,215,88,82,85,112,63,22,23;0.949138293400588,0.936883629191322,0.989441930618401,0.926249008723235,0.903846153846154,0.988658777120316,0.846153846153846,1.01709401709402,0.893992932862191,0.954635108481262,0.987370838117107,0.906444906444906,0.947802197802198,0.982017982017982,1,1.06267806267806,0.983899821109123,0.954545454545455,0.9859287054409,0.916742081447964,0.977335164835165,1.01831501831502,0.979020979020979,0.969899665551839;24;24
